Meas_number,date_time,time_datum,measurment_used,who,measuring_agency,stream_flow_cfs,stream_flow_cms,gage_height_ft,gage_height_m,gh_change_ft,meas_duration_hr,meas_rating,control,flow_adjust_code,channel_number,channel_name,meas_type,stream_flow_method,velocity_method,channel_flow_cfs,channel_flow_m3s,channel_width_ft,channel_width_m,channel_area_sqft,channel_area_m2,channel_vel_fts,channel_velocity_ms,channel_stability,channel_material,channel_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,channel_loc_code,channel_loc_dist_ft
170,2/28/1948 15:40,CST,Yes,Hal,USGS,1550,43.89104,4.24,1.292288936,0.01,1.8,Fair,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1550,43.890698,192,58.51874429,647,60.10776663,2.4,0.731484304,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
169,1/12/1948 16:35,CST,Yes,JKS,USGS,764,21.6340352,3.07,0.935690338,-0.01,1.7,Fair,,NONE,1,Imported Channel 1,WADE,unspe,unkno,764,21.63386663,150,45.71776897,319,29.63582311,2.4,0.731484304,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
168,12/2/1947 13:20,CST,Yes,Hal,USGS,270,7.645536,1.94,0.591283145,0,1.1,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,270,7.645476426,115,35.05028955,138,12.82051282,1.96,0.597378848,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
167,10/22/1947 16:35,CST,Yes,Del/Bar,USGS,131,3.7095008,1.43,0.435842731,,,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,131,3.709471896,115,35.05028955,115,10.68376068,1.14,0.347455044,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
166,9/8/1947 11:40,CDT,Yes,WEW,USGS,79.2,2.24269056,1.26,0.384029259,0,1.5,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,79.2,2.242673085,98,29.8689424,125,11.61278335,0.63,0.19201463,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
165,8/3/1947 12:35,CDT,Yes,Hal,USGS,127,3.5962336,1.47,0.448034136,0,1,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,127,3.596205578,111,33.83114904,128,11.89149015,0.99,0.301737275,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
164,7/2/1947 10:25,CDT,Yes,Del,USGS,1450,41.05936,4.28,1.304480341,-0.03,1.3,Good,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1450,41.05904007,232,70.71014934,720,66.88963211,2.01,0.612618104,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
163,5/26/1947 11:05,CDT,Yes,Del,USGS,1160,32.847488,3.67,1.118561414,-0.02,1.3,Good,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1160,32.84723205,202,61.56659555,570,52.95429208,2.04,0.621761658,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
162,4/22/1947 10:50,CST,Yes,Del,USGS,1300,36.81184,3.84,1.170374886,0,1.5,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,1300,36.81155316,216,65.83358732,633,58.80713489,2.05,0.624809509,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
161,3/4/1947 10:55,CST,Yes,WEW/HCB,USGS,232,6.5694976,1.81,0.551661079,0,1.5,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,232,6.569446411,102,31.0880829,212,19.69528056,1.09,0.332215788,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
160,1/28/1947 15:20,CST,Yes,WEW,USGS,457,12.9407776,2.4,0.731484304,0,1.5,Good,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,457,12.94067677,127,38.70771106,246,22.85395764,1.86,0.566900335,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
159,12/16/1946 15:00,CST,Yes,Hal,USGS,2080,58.898944,5.22,1.59097836,-0.04,1.8,Fair,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,2080,58.89848506,270,82.29198415,970,90.11519881,2.14,0.652240171,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
158,11/19/1946 13:20,CST,Yes,WEW,USGS,1880,53.235584,4.72,1.438585797,-0.03,1.7,Good,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1880,53.23516919,227,69.18622371,829,77.01597919,2.27,0.691862237,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
157,10/15/1946 11:20,CST,Yes,Hal,USGS,99,2.8033632,1.38,0.420603475,0,1,Fair,,NONE,1,Imported Channel 1,WADE,unspe,unkno,99,2.803341356,106,32.30722341,85.8,7.971014493,1.15,0.350502895,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
156,9/10/1946 17:00,CDT,Yes,EAR,USGS,188,5.3235584,1.68,0.512039012,0.01,1,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,188,5.323516919,112,34.13593417,141,13.09921962,1.33,0.405364218,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
155,8/6/1946 11:50,CDT,Yes,RMW,USGS,784,22.2003712,3.06,0.932642487,-0.12,2,Fair,DebrisLight,NONE,1,Imported Channel 1,CRAN,unspe,unkno,784,22.20019822,196,59.73788479,482,44.7788926,1.63,0.496799756,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
154,7/23/1946 8:45,CDT,Yes,Del,USGS,105,2.973264,1.38,0.420603475,0,1.8,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,105,2.973240833,115,35.05028955,98.7,9.169453735,1.06,0.323072234,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
153,6/25/1946 11:50,CDT,Yes,Del,USGS,299,8.4667232,2.06,0.627857361,0,1.5,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,299,8.466657228,130,39.62206644,187,17.37272389,1.6,0.487656202,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
152,5/16/1946 12:50,CDT,Yes,Hal,USGS,1580,44.740544,4.35,1.3258153,0.02,2,Fair,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1580,44.74019538,242,73.75800061,784,72.83537718,2.02,0.615665956,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
151,4/2/1946 10:40,CST,Yes,wew,USGS,536,15.1778048,2.58,0.786345626,-0.01,1.3,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,536,15.17768654,145,44.19384334,255,23.69007804,2.1,0.640048766,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
150,2/19/1946 13:30,CST,Yes,GNH,USGS,2930,82.968224,6.33,1.929289851,0,1.1,Good,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,2930,82.96757752,298,90.82596769,1320,122.6309922,2.22,0.676622981,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
149,1/9/1946 11:30,CST,Yes,EAR,USGS,4410,124.877088,8.24,2.511429442,-0.05,1.1,Fair,DebrisModerate,NONE,1,Imported Channel 1,CRAN,unspe,unkno,4410,124.876115,317,96.6168851,1870,173.7272389,2.36,0.719292899,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
148,11/26/1945 12:20,CST,Yes,JH,USGS,342,9.6843456,2.13,0.649192319,0,1,Fair,,NONE,1,Imported Channel 1,WADE,unspe,unkno,342,9.68427014,117,35.6598598,178,16.53660349,1.92,0.585187443,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
147,10/16/1945 11:20,CST,Yes,WEW,USGS,554,15.6875072,2.6,0.792441329,0,1.1,Good,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,554,15.68738496,139,42.36513258,329,30.56484578,1.68,0.512039012,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
146,9/4/1945 13:00,CDT,Yes,Roe/San,USGS,86.7,2.45506656,1.3,0.396220664,0.01,0.5,Fair,,NONE,1,Imported Channel 1,WADE,unspe,unkno,86.7,2.45504743,74,22.55409936,64.6,6.001486436,1.34,0.408412069,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
145,7/24/1945 9:55,CDT,Yes,JH,USGS,237,6.7110816,1.8,0.548613228,0,1.1,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,237,6.711029308,108,32.91679366,132,12.26309922,1.8,0.548613228,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
144,6/19/1945 10:11,CDT,Yes,WEW,USGS,9990,282.884832,12.6,3.840292594,-0.71,2.5,Good,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,9990,282.8826278,35,10.66747943,3490,324.2289112,2.86,0.871685462,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
143,5/23/1945 10:15,CDT,Yes,LWD,USGS,1020,28.883136,3.54,1.078939348,0.01,1.5,Fair,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1020,28.88291094,232,70.71014934,540,50.16722408,1.76,0.536421823,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
142,4/14/1945 13:05,CDT,Yes,Roe/San,USGS,49100,1390.35488,25.96,7.912221884,-1.02,1.5,Good,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,49100,1390.344046,551,167.9366047,10200,947.6031215,4.81,1.466016458,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
141,4/9/1945 14:30,CDT,Yes,LWD,USGS,2230,63.146464,5.38,1.63974398,-0.04,1.8,Fair,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,2230,63.14597197,287,87.4733313,1060,98.47640282,2.1,0.640048766,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
140,3/1/1945 10:10,CDT,Yes,LD,USGS,2700,76.45536,5.96,1.816519354,-0.03,2,Good,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,2700,76.45476426,295,89.91161231,1200,111.4827202,2.25,0.685766535,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
139,1/22/1945 13:10,CDT,Yes,GEW,USGS,195,5.521776,1.69,0.515086864,0,1.1,Poor,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,195,5.521732975,102,31.0880829,117,10.86956522,1.67,0.508991161,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
138,12/18/1944 12:20,CDT,Yes,WEW,USGS,214,6.0597952,1.81,0.551661079,0,2,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,214,6.059747982,63,19.20146297,165,15.32887402,1.3,0.396220664,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
137,11/1/1944 11:45,CDT,Yes,EAR,USGS,152,4.3041536,1.6,0.487656202,0.01,1.1,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,152,4.304120062,63,19.20146297,137,12.72761055,1.1,0.335263639,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
136,9/18/1944 12:00,CDT,Yes,EAR,USGS,181,5.1253408,1.68,0.512039012,0,2.1,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,181,5.125300864,63,19.20146297,142,13.19212189,1.27,0.387077111,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
135,9/10/1944 12:50,CDT,Yes,FES/WLH,USGS,272,7.7021696,1.97,0.600426699,0,1.3,Good,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,272,7.702109585,122,37.18378543,143,13.28502415,1.9,0.57909174,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
134,7/5/1944 13:30,CDT,Yes,JRS/WLH,USGS,85.7,2.42674976,1.3,0.396220664,-0.01,1.5,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,85.7,2.426730851,85,25.90673575,71.1,6.605351171,1.21,0.368790003,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
133,5/17/1944 15:40,CDT,Yes,FES,USGS,648,18.3492864,2.87,0.874733313,-0.01,1.3,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,648,18.34914342,144,43.88905821,270,25.08361204,2.4,0.731484304,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
132,5/11/1944 16:25,CDT,Yes,FES,USGS,1440,40.776192,4.34,1.322767449,-0.05,1.3,Fair,Clear,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1440,40.77587427,152,46.32733923,494,45.89371981,2.92,0.889972569,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
131,5/11/1944 13:45,CDT,Yes,FES,USGS,1480,41.908864,4.39,1.338006705,-0.02,1.5,Fair,Clear,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1480,41.90853745,186,56.69003353,586,54.44072835,2.53,0.77110637,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
130,3/16/1944 12:40,CDT,Yes,WS,USGS,962,27.2407616,3.29,1.002743066,0,1.3,Fair,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,962,27.24054934,167,50.89911612,490,45.52211074,1.96,0.597378848,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
129,2/25/1944 15:30,CDT,Yes,fg,USGS,649,18.3776032,2.8,0.853398354,0,2.1,Fair,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,649,18.37746,152,46.32733923,403,37.43961353,1.61,0.490704054,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
128,1/21/1944 11:50,CDT,Yes,JRS,USGS,213,6.0314784,1.74,0.53032612,0,1.2,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,213,6.031431403,112,34.13593417,137,12.72761055,1.55,0.472416946,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
127,11/30/1943 14:00,CDT,Yes,WLA,USGS,129,3.6528672,1.48,0.451081987,0,1.1,Good,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,129,3.652838737,105,32.00243828,107,9.940542549,1.21,0.368790003,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
126,10/20/1943 14:30,CDT,Yes,WLA,USGS,101,2.8599968,1.37,0.417555623,0,1.5,Good,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,101,2.859974515,88,26.82109113,83.7,7.775919732,1.21,0.368790003,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
125,9/10/1943 14:05,CDT,Yes,WLA,USGS,72.8,2.06146304,1.21,0.368790003,0,1.3,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,72.8,2.061446977,85,25.90673575,74.9,6.958379784,0.97,0.295641573,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
124,7/27/1943 15:50,CDT,Yes,WLA,USGS,171,4.8421728,1.63,0.496799756,0,1.8,Good,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,171,4.84213507,110,33.52636391,120,11.14827202,1.42,0.43279488,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
123,7/27/1943 15:50,CDT,Yes,JAS,USGS,188,5.3235584,1.63,0.496799756,0,1.8,Good,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,188,5.323516919,111,33.83114904,124,11.51988109,1.52,0.463273392,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
122,6/17/1943 12:55,CDT,Yes,JAS/FES,USGS,838,23.7294784,3.22,0.981408107,-0.01,2.5,Good,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,838,23.7292935,160,48.76562024,408,37.90412486,2.05,0.624809509,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
121,4/26/1943 12:45,CDT,Yes,FES,USGS,1110,31.431648,3.58,1.091130753,-0.03,1.8,Good,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1110,31.43140309,166,50.594331,451,41.89892233,2.46,0.749771411,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
120,3/17/1943 16:20,CDT,Yes,FES,USGS,5630,159.423584,8.99,2.740018287,-0.02,1.5,Good,Clear,NONE,1,Imported Channel 1,CRAN,unspe,unkno,5630,159.4223418,292,88.99725693,2010,186.7335563,2.8,0.853398354,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
119,3/9/1943 11:15,CDT,Yes,FES,USGS,248,7.0225664,1.91,0.582139592,0,1.3,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,248,7.022511681,100,30.47851265,127,11.79858789,1.95,0.594330997,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
118,1/25/1943 14:00,CDT,Yes,Tro,USGS,432,12.2328576,2.39,0.728436452,0,1.8,Unspecified,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,432,12.23276228,147,44.80341359,209,19.41657376,2.07,0.630905212,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
117,12/8/1942 14:00,CDT,Yes,CHJ,USGS,449,12.7142432,2.44,0.743675709,-0.01,1.5,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,449,12.71414413,142,43.27948796,231,21.46042363,1.94,0.591283145,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
116,11/13/1942 16:20,CDT,Yes,CHJ,USGS,1010,28.599968,3.72,1.133800671,-0.02,1.3,Good,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1010,28.59974515,217,66.13837245,497,46.17242661,2.03,0.618713807,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
115,11/13/1942 13:40,CDT,Yes,chj,USGS,1020,28.883136,3.75,1.142944224,0,1.3,Unspecified,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1020,28.88291094,237,72.23407498,517,48.03047194,1.97,0.600426699,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
114,9/22/1942 10:10,CDT,Yes,CHJ,USGS,160,4.530688,1.7,0.518134715,-0.01,1.5,Good,DebrisModerate,NONE,1,Imported Channel 1,WADE,unspe,unkno,160,4.530652697,99,30.17372752,108,10.03344482,1.48,0.451081987,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
113,7/24/1942 16:50,CDT,Yes,Tri/Tro,USGS,393,11.1285024,2.39,0.728436452,-0.01,1.1,Fair,,NONE,1,Imported Channel 1,WADE,unspe,unkno,393,11.12841569,132,40.2316367,198,18.39464883,1.98,0.60347455,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
112,6/24/1942 11:00,CDT,Yes,FES,USGS,1800,50.97024,4.74,1.4446815,-0.09,1.5,Fair,Clear,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1800,50.96984284,242,73.75800061,769,71.44184318,2.34,0.713197196,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
111,4/30/1942 11:40,CDT,Yes,BJ,USGS,677,19.1704736,2.86,0.871685462,-0.01,2,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,677,19.17032422,143,43.58427309,316,29.35711631,2.14,0.652240171,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
110,3/24/1942 12:41,CDT,Yes,CHJ,USGS,481,13.6203808,2.44,0.743675709,0.01,1.5,Fair,,NONE,1,Imported Channel 1,WADE,unspe,unkno,481,13.62027467,120,36.57421518,306,28.42809365,1.57,0.478512649,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
109,2/2/1942 12:30,CST,Yes,FFS,USGS,2950,83.53456,6.34,1.932337702,-0.08,1.8,Fair,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,2950,83.5339091,305,92.95946358,1200,111.4827202,2.46,0.749771411,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
108,12/12/1941 11:40,CST,Yes,CHJ,USGS,458,12.9690944,2.44,0.743675709,-0.01,1.7,Fair,,NONE,1,Imported Channel 1,WADE,unspe,unkno,458,12.96899335,128,39.01249619,252,23.41137124,1.82,0.55470893,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
107,10/30/1941 13:55,CST,Yes,AGH,USGS,1670,47.289056,4.54,1.383724474,0.3,1.5,Unspecified,Clear,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1670,47.28868753,260,79.24413289,744,69.11928651,2.24,0.682718683,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
106,10/20/1941 13:40,CST,Yes,HS,USGS,3800,107.60384,7.28,2.218835721,-0.44,4.3,Unspecified,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,3800,107.6030016,313,95.39774459,1600,148.6436269,2.38,0.725388601,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
105,9/17/1941 11:40,CDT,Yes,CHJ,USGS,77.6,2.19738368,1.32,0.402316367,0.01,1.3,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,77.6,2.197366558,114,34.74550442,102,9.476031215,0.76,0.231636696,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
104,8/4/1941 12:25,CDT,Yes,EAR,USGS,122,3.4546496,1.54,0.469369095,0,1.3,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,122,3.454622682,58,17.67753734,118,10.96246748,1.03,0.31392868,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
103,6/27/1941 15:40,CDT,Yes,CHJ,USGS,186,5.2669248,1.76,0.536421823,0,1,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,186,5.26688376,97,29.56415727,154,14.30694909,1.21,0.368790003,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
102,5/5/1941 15:30,CDT,Yes,CHJ,USGS,1030,29.166304,3.45,1.051508686,0,1.5,Good,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1030,29.16607674,174,53.03261201,422,39.2047566,2.44,0.743675709,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
101,4/20/1941 11:30,CST,Yes,Roe/Lit,USGS,43000,1217.6224,24.43,7.44590064,-0.76,2.3,Good,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,43000,1217.612912,549,167.3270344,9260,860.2749907,4.64,1.414202987,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
100,4/18/1941 10:25,CST,Yes,CHJ,USGS,12300,348.29664,13.89,4.233465407,-0.31,1.2,Good,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,12300,348.2939261,414,126.1810424,4100,380.8992939,3,0.914355379,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
99,4/7/1941 15:00,CST,Yes,CHJ,USGS,229,6.4845472,1.88,0.572996038,0,1.1,Good,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,229,6.484496673,112,34.13593417,138,12.82051282,1.66,0.50594331,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
98,2/24/1941 11:35,CST,Yes,CHJ,USGS,294,8.3251392,2.06,0.627857361,0,1.3,Good,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,294,8.325074331,108,32.91679366,219,20.34559643,1.34,0.408412069,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
97,1/7/1941 14:45,CST,Yes,CHJ,USGS,966,27.3540288,3.28,0.999695215,-0.01,1.7,Good,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,966,27.35381566,146,44.49862847,374,34.74544779,2.58,0.786345626,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
96,11/12/1940 15:00,CST,Yes,EAR,USGS,107,3.0298976,1.49,0.454129838,-0.02,1.3,Good,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,107,3.029873991,53,16.1536117,110,10.21924935,0.97,0.295641573,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
95,10/2/1940 12:15,CST,Yes,ALP,USGS,94.7,2.68160096,1.4,0.426699177,0,1,Good,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,94.7,2.681580065,94,28.64980189,85.9,7.980304719,1.1,0.335263639,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
94,8/12/1940 11:05,CDT,Yes,DSW,USGS,1850,52.38608,4.65,1.417250838,-0.15,2,Good,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,1850,52.38567181,280,85.33983542,900,83.61204013,2.06,0.627857361,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
93,6/24/1940 11:35,CDT,Yes,Ste,USGS,1200,33.98016,3.75,1.142944224,-0.25,2.3,Good,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,1200,33.97989523,257,78.32977751,633,58.80713489,1.9,0.57909174,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
92,5/20/1940 11:50,CDT,Yes,JSW,USGS,505,14.299984,2.46,0.749771411,0.01,1.3,Good,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,505,14.29987258,122,37.18378543,143,13.28502415,3.53,1.075891496,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
91,3/27/1940 9:50,CST,Yes,WMP,USGS,560,15.857408,2.53,0.77110637,0,1.2,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,560,15.85728444,146,44.49862847,221,20.53140097,2.53,0.77110637,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
90,3/14/1940 14:00,CST,Yes,DSW,USGS,3240,91.746432,6.62,2.017677537,-0.19,2.5,Fair,Clear,NONE,1,Imported Channel 1,CRAN,unspe,unkno,3240,91.74571712,306,93.2642487,1450,134.7082869,2.23,0.679670832,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
89,2/6/1940 10:15,CST,Yes,ALP,USGS,149,4.2192032,1.61,0.490704054,0,1.3,Good,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,149,4.219170324,105,32.00243828,111,10.31215162,1.34,0.408412069,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
88,12/13/1939 9:10,CST,Yes,ALP,USGS,115,3.256432,1.52,0.463273392,0,2.1,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,115,3.256406626,61,18.59189272,125,11.61278335,0.92,0.280402316,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
87,12/13/1939 9:00,CST,Yes,CHJ,USGS,115,3.256432,1.52,0.463273392,0.01,2.1,Fair,,NONE,1,Imported Channel 1,WADE,unspe,unkno,115,3.256406626,61,18.59189272,124,11.51988109,0.93,0.283450168,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
86,12/12/1939 16:35,CST,Yes,CHJ,USGS,113,3.1997984,1.52,0.463273392,0,2.5,Good,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,113,3.199773467,57,17.37275221,120,11.14827202,0.94,0.286498019,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
85,12/12/1939 16:35,CST,Yes,ALP,USGS,114,3.2281152,1.52,0.463273392,0,2.5,Good,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,114,3.228090047,57,17.37275221,120,11.14827202,0.95,0.28954587,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
84,10/31/1939 10:25,CST,Yes,KJS,USGS,85.2,2.41259136,1.39,0.423651326,0,1.1,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,85.2,2.412572561,92,28.04023164,80.4,7.469342252,1.06,0.323072234,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
