Meas_number,date_time,time_datum,measurment_used,who,measuring_agency,stream_flow_cfs,gage_height_ft,gh_change_ft,meas_duration_hr,meas_rating,control,flow_adjust_code,channel_number,channel_name,meas_type,stream_flow_method,velocity_method,channel_flow_cfs,channel_flow_m3s,channel_width_ft,channel_width_m,channel_area_sqft,channel_area_m2,channel_vel_fts,channel_vel_ms,channel_stability,channel_material,channel_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,channel_loc_code,channel_loc_dist_ft
256,1949-06-23 -- --,--,Yes,Y/R,USGS,3900,4.98,-0.01,1.8,Good,,NONE,1,Imported Channel 1,UNSP,other,,3900,110.4346595,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
255,1949-05-17 -- --,--,Yes,H,USGS,1220,2.28,0,1.5,Good,,NONE,1,Imported Channel 1,UNSP,other,,1220,34.54622682,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
254,1949-05-03 -- --,--,Yes,M,USGS,1520,2.81,0,1.2,Good,,NONE,1,Imported Channel 1,UNSP,other,,1520,43.04120062,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
253,1949-04-13 -- --,--,Yes,P/B,USGS,2400,3.86,-0.01,3.5,Good,,NONE,1,Imported Channel 1,BOAT,unspe,unkno,2400,67.95979046,278,84.73026516,1420,131.9212189,1.69,0.515086864,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
252,1949-02-24 -- --,--,Yes,M,USGS,4110,5.38,-0.04,1.5,Good,,NONE,1,Imported Channel 1,UNSP,other,,4110,116.3811412,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
251,1949-01-29 -- --,--,Yes,M,USGS,18400,13.36,0.03,1.3,Good,,NONE,1,Imported Channel 1,UNSP,other,,18400,521.0250602,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
250,1948-12-28 -- --,--,Yes,M,USGS,979,1.95,0.01,1.3,Good,,NONE,1,Imported Channel 1,UNSP,other,,979,27.72193119,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
249,1948-12-07 -- --,--,Yes,M,USGS,746,1.52,0,1,Good,,NONE,1,Imported Channel 1,UNSP,other,,746,21.1241682,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
248,1948-11-02 -- --,--,Yes,M,USGS,1090,2.12,0.02,1,Fair,,NONE,1,Imported Channel 1,UNSP,other,,1090,30.8650715,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
247,1948-10-05 -- --,--,Yes,M,USGS,545,1.21,0,1.3,Good,,NONE,1,Imported Channel 1,UNSP,other,,545,15.43253575,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
246,1948-09-16 -- --,--,Yes,M,USGS,624,1.37,0,1.3,Good,,NONE,1,Imported Channel 1,UNSP,other,,624,17.66954552,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
245,1948-08-20 -- --,--,Yes,M,USGS,787,1.75,0,1.1,Good,,NONE,1,Imported Channel 1,UNSP,other,,787,22.28514795,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
244,1948-07-16 -- --,--,Yes,M,USGS,2360,3.72,0.03,1.2,Good,,NONE,1,Imported Channel 1,UNSP,other,,2360,66.82712728,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
243,1948-06-11 -- --,--,Yes,M,USGS,1300,2.51,0,1.2,Good,,NONE,1,Imported Channel 1,UNSP,other,,1300,36.81155316,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
242,1948-05-21 -- --,--,Yes,M,USGS,2380,3.7,-0.01,1.3,Good,,NONE,1,Imported Channel 1,UNSP,other,,2380,67.39345887,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
241,1948-04-16 -- --,--,Yes,M,USGS,2530,3.85,-0.02,1.3,Good,,NONE,1,Imported Channel 1,UNSP,other,,2530,71.64094577,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
240,1948-03-15 -- --,--,Yes,M,USGS,3470,4.64,-0.01,1.5,Good,,NONE,1,Imported Channel 1,UNSP,other,,3470,98.25853037,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
239,1948-02-25 -- --,--,Yes,M,USGS,2360,3.72,0,1.5,Good,,NONE,1,Imported Channel 1,UNSP,other,,2360,66.82712728,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
238,1948-02-03 -- --,--,Yes,M,USGS,962,2.04,0,1,Fair,,NONE,1,Imported Channel 1,UNSP,other,,962,27.24054934,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
237,1948-01-19 -- --,--,Yes,M,USGS,1570,2.91,0,1,Good,,NONE,1,Imported Channel 1,UNSP,other,,1570,44.45702959,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
236,1947-12-23 -- --,--,Yes,M,USGS,859,1.78,0,1.1,Good,,NONE,1,Imported Channel 1,UNSP,other,,859,24.32394167,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
235,1947-12-11 -- --,--,Yes,M,USGS,1010,2,0,1,Fair,,NONE,1,Imported Channel 1,UNSP,other,,1010,28.59974515,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
234,1947-11-20 -- --,--,Yes,M,USGS,1540,2.9,0,1.5,Good,,NONE,1,Imported Channel 1,UNSP,other,,1540,43.60753221,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
233,1947-10-28 -- --,--,Yes,M,USGS,1760,3.11,-0.02,1.3,Fair,,NONE,1,Imported Channel 1,UNSP,other,,1760,49.83717967,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
232,1947-09-26 -- --,--,Yes,M,USGS,925,1.86,0.01,1.6,Fair,,NONE,1,Imported Channel 1,UNSP,other,,925,26.19283591,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
231,1947-08-27 -- --,--,Yes,D/S,USGS,626,1.38,0,1.7,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,626,17.72617868,265,80.76805852,419,38.9260498,1.49,0.454129838,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
230,1947-07-18 -- --,--,Yes,M,USGS,1290,2.47,-0.01,2.2,Good,,NONE,1,Imported Channel 1,UNSP,other,,1290,36.52838737,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
229,1947-05-16 -- --,--,Yes,D,USGS,2540,3.87,0,1.8,Fair,,NONE,1,Imported Channel 1,UNSP,other,,2540,71.92411157,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
228,1947-04-22 -- --,--,Yes,M,USGS,4390,5.49,0,2,Good,,NONE,1,Imported Channel 1,UNSP,other,,4390,124.3097834,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
227,1947-03-24 -- --,--,Yes,E,USGS,2610,3.9,0.08,1.8,Good,,NONE,1,Imported Channel 1,UNSP,other,,2610,73.90627212,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
226,1947-02-25 -- --,--,Yes,M,USGS,1030,2.19,-0.02,1.7,Good,,NONE,1,Imported Channel 1,UNSP,other,,1030,29.16607674,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
225,1947-01-28 -- --,--,Yes,M,USGS,1610,2.99,0,1.9,Good,,NONE,1,Imported Channel 1,UNSP,other,,1610,45.58969277,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
224,1947-01-06 -- --,--,Yes,M,USGS,2220,3.62,0,1.8,Good,,NONE,1,Imported Channel 1,UNSP,other,,2220,62.86280617,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
223,1946-12-17 -- --,--,Yes,M,USGS,6290,6.86,-0.07,2.1,Good,,NONE,1,Imported Channel 1,UNSP,other,,6290,178.1112842,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
222,1946-10-29 -- --,--,Yes,W,USGS,779,1.83,0,3.2,Good,,NONE,1,Imported Channel 1,BOAT,unspe,unkno,779,22.05861532,280,85.33983542,764,70.97733185,1.02,0.310880829,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
221,1946-09-28 -- --,--,Yes,D,USGS,798,1.87,0,1.7,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,798,22.59663033,226,68.88143859,397,36.88219993,2.01,0.612618104,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
220,1946-08-21 -- --,--,Yes,E/H,USGS,4350,5.48,-0.05,1.3,Good,,NONE,1,Imported Channel 1,UNSP,other,,4350,123.1771202,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
219,1946-08-15 -- --,--,Yes,H/D,USGS,54400,23.88,0.88,2.6,Fair,,NONE,1,Imported Channel 1,UNSP,other,,54400,1540.421917,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
218,1946-07-15 -- --,--,Yes,H,USGS,786,1.87,0,1.5,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,786,22.25683137,201,61.26181042,394,36.60349313,1.99,0.606522402,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
217,1946-06-17 -- --,--,Yes,H,USGS,1780,3.26,-0.01,1.3,Good,,NONE,1,Imported Channel 1,UNSP,other,,1780,50.40351126,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
216,1946-05-19 -- --,--,Yes,W,USGS,10400,9.42,0.07,2.5,Good,,NONE,1,Imported Channel 1,UNSP,other,,10400,294.4924253,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
215,1946-04-16 -- --,--,Yes,H,USGS,4520,5.58,0.09,2.6,Good,,NONE,1,Imported Channel 1,UNSP,other,,4520,127.9909387,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
214,1946-03-07 -- --,--,Yes,H,USGS,3990,5.2,0.16,2.4,Good,,NONE,1,Imported Channel 1,UNSP,other,,3990,112.9831516,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
213,1946-02-12 -- --,--,Yes,W,USGS,2050,3.52,-0.01,2.3,Good,,NONE,1,Imported Channel 1,UNSP,other,,2050,58.04898768,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
212,1946-02-12 -- --,--,Yes,E,USGS,2030,3.52,-0.01,1.4,Good,,NONE,1,Imported Channel 1,UNSP,other,,2030,57.4826561,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
211,1946-01-14 -- --,--,Yes,E,USGS,7220,7.53,-0.08,1.3,Fair,,NONE,1,Imported Channel 1,UNSP,other,,7220,204.445703,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
210,1945-11-28 -- --,--,Yes,W,USGS,1240,2.58,0,1.8,Good,,NONE,1,Imported Channel 1,UNSP,other,,1240,35.1125584,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
209,1945-10-18 -- --,--,Yes,E/H,USGS,1690,3.24,0,1.1,Fair,,NONE,1,Imported Channel 1,UNSP,other,,1690,47.85501911,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
208,1945-09-28 -- --,--,Yes,R,USGS,16400,12.76,-0.09,1.7,Good,,NONE,1,Imported Channel 1,UNSP,other,,16400,464.3919015,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
207,1945-08-14 -- --,--,Yes,D,USGS,856,2.17,0,1.3,Fair,,NONE,1,Imported Channel 1,UNSP,other,,856,24.23899193,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
206,1945-07-09 -- --,--,Yes,D,USGS,2330,3.92,-0.08,1.9,Fair,,NONE,1,Imported Channel 1,UNSP,other,,2330,65.9776299,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
205,1945-05-01 -- --,--,Yes,D,USGS,5140,6.31,-0.04,3.1,Fair,,NONE,1,Imported Channel 1,UNSP,other,,5140,145.5472179,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
204,1945-04-17 -- --,--,Yes,W,USGS,72900,25.96,-0.24,2.8,Good,,NONE,1,Imported Channel 1,UNSP,other,,72900,2064.278635,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
203,1945-04-17 -- --,--,Yes,W,USGS,76600,26.44,-0.27,3.8,Good,,NONE,1,Imported Channel 1,UNSP,other,,76600,2169.049979,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
202,1945-04-16 -- --,--,Yes,W,USGS,93700,28.75,-0.52,4,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,93700,2653.263486,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
201,1945-03-21 -- --,--,Yes,E/H,USGS,20700,14.32,0.27,1.8,Good,,NONE,1,Imported Channel 1,UNSP,other,,20700,586.1531927,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
200,1945-02-26 -- --,--,Yes,W,USGS,7360,7.5,-0.2,3,Good,,NONE,1,Imported Channel 1,UNSP,other,,7360,208.4100241,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
199,1945-01-16 -- --,--,Yes,H,USGS,652,1.53,-0.01,3.5,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,652,18.46240974,277,84.42548004,466,43.29245634,1.4,0.426699177,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
198,1944-12-11 -- --,--,Yes,W,USGS,842,1.74,0.05,3.2,Good,,NONE,1,Imported Channel 1,UNSP,other,,842,23.84255982,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
197,1944-10-25 -- --,--,Yes,W,USGS,752,1.69,0,2.5,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,752,21.29406768,200,60.9570253,408,37.90412486,1.84,0.560804633,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
196,1944-09-27 -- --,--,Yes,S,USGS,639,1.44,0,1.2,Fair,,NONE,1,Imported Channel 1,UNSP,other,,639,18.09429421,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
195,1944-08-14 -- --,--,Yes,W,USGS,800,1.82,-0.01,2.8,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,800,22.65326349,194,59.12831454,422,39.2047566,1.9,0.57909174,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
194,1944-07-05 -- --,--,Yes,W,USGS,585,1.45,0,3.1,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,585,16.56519892,188,57.29960378,360,33.44481605,1.62,0.493751905,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
193,1944-05-25 -- --,--,Yes,S,USGS,2120,3.32,-0.04,2.1,Fair,,NONE,1,Imported Channel 1,UNSP,other,,2120,60.03114824,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
192,1944-04-05 -- --,--,Yes,S,USGS,2110,3.39,-0.02,2.3,Good,,NONE,1,Imported Channel 1,UNSP,other,,2110,59.74798244,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
191,1944-02-16 -- --,--,Yes,S/G,USGS,830,1.94,0,2.4,Fair,,NONE,1,Imported Channel 1,UNSP,other,,830,23.50276087,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
190,1944-01-06 -- --,--,Yes,S,USGS,1110,2.33,-0.01,2.9,Fair,,NONE,1,Imported Channel 1,UNSP,other,,1110,31.43140309,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
189,1943-12-02 -- --,--,Yes,S,USGS,676,1.71,0,3.5,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,676,19.14200765,150,45.71776897,295,27.40616871,2.29,0.69795794,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
188,1943-10-12 -- --,--,Yes,S,USGS,576,1.54,0.01,1.8,Fair,,NONE,1,Imported Channel 1,UNSP,other,,576,16.31034971,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
187,1943-08-30 -- --,--,Yes,S,USGS,598,1.61,0.02,2.1,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,598,16.93331446,113,34.44071929,205,19.0449647,2.92,0.889972569,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
186,1943-07-15 -- --,--,Yes,S/S,USGS,1310,2.64,-0.01,2,Good,,NONE,1,Imported Channel 1,UNSP,other,,1310,37.09471896,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
185,1943-06-16 -- --,--,Yes,H,USGS,3490,4.86,-0.02,1.9,Good,,NONE,1,Imported Channel 1,UNSP,other,,3490,98.82486196,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
184,1943-05-06 -- --,--,Yes,CHJ,USGS,1900,3.18,-0.01,1.8,Fair,,NONE,1,Imported Channel 1,UNSP,other,,1900,53.80150078,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
183,1943-03-24 -- --,--,Yes,A/T,USGS,4360,5.41,-0.09,3.7,Good,,NONE,1,Imported Channel 1,UNSP,other,,4360,123.460286,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
182,1943-02-01 -- --,--,Yes,R,USGS,1430,2.58,-0.01,1.7,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,1430,40.49270848,297,90.52118257,526,48.86659234,2.72,0.829015544,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
181,1942-12-09 -- --,--,Yes,T,USGS,1470,2.52,-0.01,2,Fair,,NONE,1,Imported Channel 1,WADE,unspe,unkno,1470,41.62537166,260,79.24413289,542,50.35302861,2.71,0.825967693,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
180,1942-11-02 -- --,--,Yes,T,USGS,11300,9.91,0.08,2.1,Good,,NONE,1,Imported Channel 1,UNSP,other,,11300,319.9773467,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
179,1942-10-12 -- --,--,Yes,J,USGS,603,1.51,0,1.5,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,603,17.07489735,255,77.72020725,464,43.1066518,1.3,0.396220664,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
178,1942-09-14 -- --,--,Yes,T,USGS,1260,2.32,-0.03,3.2,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,1260,35.67888999,240,73.14843036,508,47.19435154,2.48,0.755867114,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
177,1942-08-26 -- --,--,Yes,T/S,USGS,728,1.62,-0.01,1.4,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,728,20.61446977,254,77.41542213,405,37.62541806,1.8,0.548613228,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
176,1942-07-07 -- --,--,Yes,J,USGS,1870,2.96,-0.01,2.1,Good,,NONE,1,Imported Channel 1,UNSP,other,,1870,52.9520034,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
175,1942-05-28 -- --,--,Yes,S,USGS,4620,5.41,-0.21,2.5,Good,,NONE,1,Imported Channel 1,UNSP,other,,4620,130.8225966,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
174,1942-04-27 -- --,--,Yes,L,USGS,2210,3.04,-0.41,2.4,Good,,NONE,1,Imported Channel 1,UNSP,other,,2210,62.57964038,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
173,1942-04-06 -- --,--,Yes,S,USGS,1250,2.21,0,2,Good,,NONE,1,Imported Channel 1,UNSP,other,,1250,35.3957242,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
172,1942-02-19 -- --,--,Yes,S,USGS,6500,6.7,0.08,2.3,Good,,NONE,1,Imported Channel 1,UNSP,other,,6500,184.0577658,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
171,1941-12-09 -- --,--,Yes,S,USGS,1680,2.7,-0.01,3.3,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,1680,47.57185332,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
170,1941-11-12 -- --,--,Yes,S,USGS,3520,4.48,-0.03,3,Good,,NONE,1,Imported Channel 1,UNSP,other,,3520,99.67435934,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
169,1941-09-13 -- --,--,Yes,R,USGS,598,1.6,-0.01,2.5,Fair,,NONE,1,Imported Channel 1,WADE,unspe,unkno,598,16.93331446,162,49.37519049,208,19.3236715,2.88,0.877781164,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
168,1941-08-04 -- --,--,Yes,T,USGS,668,1.72,-0.05,2.7,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,668,18.91547501,270,82.29198415,482,44.7788926,1.39,0.423651326,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
167,1941-06-27 -- --,--,Yes,L,USGS,725,1.8,0.01,3.7,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,725,20.52952003,205,62.48095093,321,29.82162765,2.26,0.688814386,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
166,1941-06-27 -- --,--,Yes,S,USGS,765,1.8,0.01,3.7,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,765,21.66218321,205,62.48095093,321,29.82162765,2.38,0.725388601,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
165,1941-06-26 -- --,--,Yes,S/L,USGS,674,1.72,-0.11,3.5,Fair,,NONE,1,Imported Channel 1,WADE,unspe,unkno,674,19.08537449,260,79.24413289,439,40.78409513,1.54,0.469369095,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
164,1941-06-03 -- --,--,Yes,S,USGS,936,2.11,0,2.4,Good,,NONE,1,Imported Channel 1,UNSP,other,,936,26.50431828,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
163,1941-05-09 -- --,--,Yes,M/H,USGS,5800,6.29,0.02,2,Good,,NONE,1,Imported Channel 1,UNSP,other,,5800,164.2361603,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
162,1941-04-23 -- --,--,Yes,CHJ,USGS,36500,20.25,-0.55,2.7,Good,,NONE,1,Imported Channel 1,UNSP,other,,36500,1033.555147,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
161,1941-04-22 -- --,--,Yes,J,USGS,51100,22.8,-0.03,2.6,Fair,,NONE,1,Imported Channel 1,UNSP,other,,51100,1446.977205,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
160,1941-04-18 -- --,--,Yes,R,USGS,18100,13.48,0.19,1.7,Good,,NONE,1,Imported Channel 1,UNSP,other,,18100,512.5300864,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
159,1941-04-07 -- --,--,Yes,S,USGS,748,1.31,0,0.8,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,748,21.18080136,197,60.04266992,359,33.35191379,2.08,0.633953063,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
158,1941-03-23 -- --,--,Yes,R,USGS,693,1.24,0.01,1.8,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,693,19.62338949,197,60.04266992,348,32.32998885,1.99,0.606522402,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
157,1941-01-25 -- --,--,Yes,S/H,USGS,1990,2.78,0.01,1.5,Good,,NONE,1,Imported Channel 1,UNSP,other,,1990,56.34999292,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
156,1940-12-05 -- --,--,Yes,R,USGS,889,1.5,-0.01,2,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,889,25.17343905,192,58.51874429,374,34.74544779,2.38,0.725388601,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
155,1940-11-09 -- --,--,Yes,M,USGS,460,0.96,0,1.7,Excellent,,NONE,1,Imported Channel 1,WADE,unspe,unkno,460,13.0256265,188,57.29960378,284,26.38424378,1.62,0.493751905,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
154,1940-10-28 -- --,--,Yes,S,USGS,471,0.99,-0.02,1.8,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,471,13.33710888,188,57.29960378,277,25.73392791,1.7,0.518134715,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
153,1940-09-20 -- --,--,Yes,J/R,USGS,618,1.15,0,1.1,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,618,17.49964604,196,59.73788479,306,28.42809365,2.02,0.615665956,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
152,1940-06-27 -- --,--,Yes,W,USGS,1870,2.63,-0.02,2,Good,,NONE,1,Imported Channel 1,UNSP,other,,1870,52.9520034,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
151,1940-05-10 -- --,--,Yes,W,USGS,2810,3.67,0.01,2,Good,,NONE,1,Imported Channel 1,UNSP,other,,2810,79.56958799,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
150,1940-04-15 -- --,--,Yes,P,USGS,8890,8.4,-0.2,1.3,Good,,NONE,1,Imported Channel 1,UNSP,other,,8890,251.7343905,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
149,1940-03-14 -- --,--,Yes,S,USGS,13300,10.85,-0.16,3.8,Good,,NONE,1,Imported Channel 1,UNSP,other,,13300,376.6105055,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
148,1940-01-29 -- --,--,Yes,W,USGS,761,1.76,-0.04,2.5,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,761,21.54891689,189,57.60438891,349,32.42289112,2.18,0.664431576,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
147,1940-01-26 -- --,--,Yes,P/W,USGS,597,1.44,0.01,2.3,Good,,NONE,1,Imported Channel 1,WADE,unspe,unkno,597,16.90499788,190,57.90917403,284,26.38424378,2.1,0.640048766,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
